time,gFx,gFy,gFz,TgF
0.793869461,0.9490,-0.0506,0.0940,0.955
0.796435384,0.9572,-0.0386,0.1084,0.964
0.799433846,0.9721,-0.0328,0.1125,0.979
0.807338077,0.9768,-0.0286,0.1024,0.983
0.812644923,0.9807,-0.0247,0.0896,0.985
0.813445538,0.9827,-0.0200,0.0756,0.986
0.813859307,0.9837,-0.0212,0.0607,0.986
0.814232846,0.9870,-0.0205,0.0490,0.988
0.814779615,0.9870,-0.0222,0.0432,0.988
0.818344846,0.9865,-0.0219,0.0448,0.988
0.818857846,0.9844,-0.0252,0.0476,0.986
0.834144,0.9812,-0.0323,0.0507,0.983
0.835228307,0.9785,-0.0371,0.0544,0.981
0.835646154,0.9763,-0.0440,0.0565,0.979
0.836032,0.9707,-0.0486,0.0578,0.974
0.836606154,0.9672,-0.0562,0.0581,0.971
0.837012615,0.9632,-0.0638,0.0570,0.967
0.837383077,0.9609,-0.0696,0.0537,0.965
0.841495,0.9572,-0.0757,0.0451,0.961
0.841881461,0.9576,-0.0782,0.0383,0.961
0.844728538,0.9563,-0.0799,0.0307,0.960
0.846128615,0.9583,-0.0808,0.0283,0.962
0.84896,0.9585,-0.0860,0.0287,0.963
0.851521154,0.9632,-0.0885,0.0292,0.968
0.853724307,0.9648,-0.0923,0.0292,0.970
0.856900846,0.9663,-0.0945,0.0285,0.971
0.859002077,0.9651,-0.0985,0.0234,0.970
0.861349231,0.9658,-0.1014,0.0197,0.971
0.863947,0.9665,-0.1034,0.0150,0.972
0.867655923,0.9646,-0.1055,0.0106,0.970
0.870572231,0.9651,-0.1055,0.0018,0.971
0.872065231,0.9663,-0.1078,-0.0039,0.972
0.874973154,0.9656,-0.1097,-0.0086,0.972
0.877052307,0.9675,-0.1118,-0.0130,0.974
0.878857461,0.9695,-0.1143,-0.0149,0.976
0.881249154,0.9690,-0.1167,-0.0159,0.976
0.883707,0.9721,-0.1214,-0.0144,0.980
0.887430154,0.9712,-0.1221,-0.0132,0.979
0.889163,0.9721,-0.1268,-0.0117,0.980
0.891719923,0.9719,-0.1304,-0.0130,0.981
0.894052615,0.9727,-0.1339,-0.0137,0.982
0.900266384,0.9707,-0.1370,-0.0171,0.980
0.901078769,0.9707,-0.1390,-0.0193,0.981
0.901479692,0.9697,-0.1414,-0.0220,0.980
0.904228231,0.9692,-0.1444,-0.0264,0.980
0.906430461,0.9672,-0.1463,-0.0320,0.979
0.923594461,0.9675,-0.1512,-0.0359,0.980
0.924274769,0.9690,-0.1546,-0.0342,0.982
0.924661769,0.9675,-0.1563,-0.0354,0.981
0.925082077,0.9678,-0.1595,-0.0364,0.981
0.925446692,0.9672,-0.1647,-0.0377,0.982
0.925812846,0.9670,-0.1710,-0.0352,0.983
0.926271615,0.9680,-0.1768,-0.0330,0.985
0.926817846,0.9688,-0.1798,-0.0333,0.986
0.930102154,0.9656,-0.1828,-0.0326,0.983
0.932043307,0.9648,-0.1849,-0.0328,0.983
0.934007615,0.9646,-0.1810,-0.0352,0.982
0.937674461,0.9623,-0.1771,-0.0406,0.979
0.939941769,0.9632,-0.1725,-0.0417,0.979
0.942615,0.9636,-0.1691,-0.0398,0.979
0.944309846,0.9670,-0.1661,-0.0320,0.982
0.949400231,0.9690,-0.1644,-0.0264,0.983
0.950032307,0.9751,-0.1632,-0.0193,0.989
0.953157769,0.9758,-0.1627,-0.0168,0.989
0.954374461,0.9783,-0.1579,-0.0147,0.991
0.956819,0.9788,-0.1549,-0.0112,0.991
0.959447923,0.9773,-0.1498,-0.0124,0.989
0.962850154,0.9790,-0.1439,-0.0122,0.990
0.964378769,0.9768,-0.1388,-0.0130,0.987
0.967411077,0.9734,-0.1312,-0.0128,0.982
0.969234077,0.9732,-0.1209,-0.0081,0.981
0.971885461,0.9721,-0.1143,-0.0073,0.979
0.974381231,0.9692,-0.1102,-0.0068,0.975
0.977860231,0.9670,-0.1021,-0.0047,0.972
0.980077154,0.9663,-0.0960,-0.0056,0.971
0.983181846,0.9656,-0.0909,-0.0075,0.970
0.985717154,0.9614,-0.0843,-0.0100,0.965
0.987735307,0.9592,-0.0792,-0.0137,0.963
0.989752231,0.9553,-0.0750,-0.0130,0.958
0.992632231,0.9563,-0.0701,-0.0128,0.959
0.994638769,0.9555,-0.0680,-0.0132,0.958
0.998153846,0.9551,-0.0657,-0.0163,0.957
1.000445461,0.9543,-0.0638,-0.0173,0.957
1.001992,0.9543,-0.0613,-0.0161,0.956
1.004959,0.9583,-0.0606,-0.0122,0.960
1.010661769,0.9609,-0.0571,-0.0093,0.963
1.011469461,0.9626,-0.0550,-0.0079,0.964
1.013190769,0.9670,-0.0530,-0.0073,0.969
1.014898461,0.9712,-0.0506,-0.0075,0.973
1.033037231,0.9758,-0.0459,-0.0081,0.977
1.033887,0.9817,-0.0437,-0.0039,0.983
1.034274692,0.9849,-0.0422,0.0013,0.986
1.034819384,0.9893,-0.0368,0.0075,0.990
1.035204307,0.9937,-0.0356,0.0050,0.994
1.035612,1.0005,-0.0354,0.0031,1.001
1.035969231,1.0044,-0.0364,0.0013,1.005
1.036334769,1.0095,-0.0391,-0.0056,1.010
1.041132,1.0147,-0.0437,-0.0144,1.016
1.041563692,1.0210,-0.0494,-0.0225,1.022
1.042793538,1.0245,-0.0587,-0.0301,1.027
1.045111692,1.0286,-0.0703,-0.0357,1.032
1.047412,1.0340,-0.0845,-0.0417,1.038
1.050047692,1.0379,-0.1004,-0.0447,1.044
1.054032923,1.0428,-0.1167,-0.0474,1.050
1.059061769,1.0477,-0.1324,-0.0466,1.057
1.059636,1.0538,-0.1524,-0.0482,1.066
1.063879692,1.0528,-0.1698,-0.0417,1.067
1.064701231,1.0550,-0.1884,-0.0391,1.072
1.065125846,1.0587,-0.2077,-0.0377,1.080
1.069507077,1.0613,-0.2276,-0.0396,1.086
1.071423077,1.0657,-0.2455,-0.0406,1.094
1.073656,1.0704,-0.2602,-0.0422,1.102
1.075455077,1.0792,-0.2753,-0.0410,1.115
1.077981231,1.0867,-0.2900,-0.0438,1.126
1.080184,1.0931,-0.3035,-0.0515,1.136
1.082365461,1.1039,-0.3151,-0.0608,1.150
1.085181538,1.1129,-0.3279,-0.0684,1.162
1.088820538,1.1197,-0.3379,-0.0789,1.172
1.090361154,1.1265,-0.3464,-0.0857,1.182
1.092824,1.1337,-0.3522,-0.0909,1.191
1.099184,1.1426,-0.3559,-0.0897,1.200
1.100014692,1.1532,-0.3601,-0.0855,1.211
1.100556,1.1603,-0.3613,-0.0787,1.218
1.102753846,1.1693,-0.3601,-0.0692,1.225
1.105208307,1.1801,-0.3574,-0.0618,1.235
1.120163615,1.1898,-0.3520,-0.0559,1.242
1.120971,1.2018,-0.3471,-0.0462,1.252
1.121345154,1.2148,-0.3408,-0.0413,1.262
1.121720231,1.2304,-0.3347,-0.0389,1.276
1.122159307,1.2446,-0.3264,-0.0345,1.287
1.122631384,1.2583,-0.3159,-0.0277,1.298
1.123053769,1.2732,-0.3083,-0.0168,1.310
1.126729846,1.2837,-0.3007,-0.0035,1.318
1.127867923,1.2944,-0.2954,0.0126,1.328
1.130357461,1.3066,-0.2881,0.0329,1.338
1.132908231,1.3184,-0.2814,0.0588,1.349
1.135418154,1.3335,-0.2763,0.0879,1.365
1.137617846,1.3491,-0.2683,0.1133,1.380
1.140579307,1.3664,-0.2614,0.1376,1.398
1.143202769,1.3848,-0.2506,0.1611,1.416
1.145453846,1.4036,-0.2360,0.1846,1.435
1.148365231,1.4224,-0.2215,0.2081,1.455
1.151243384,1.4400,-0.2059,0.2315,1.473
1.152997538,1.4530,-0.1861,0.2520,1.486
1.155636,1.4620,-0.1668,0.2735,1.497
1.158104538,1.4689,-0.1505,0.2913,1.505
1.160597769,1.4691,-0.1314,0.3062,1.506
1.163262154,1.4677,-0.1155,0.3158,1.506
1.165799,1.4615,-0.1016,0.3216,1.500
1.168137769,1.4554,-0.0906,0.3185,1.493
1.173305538,1.4442,-0.0825,0.3136,1.480
1.174188615,1.4300,-0.0811,0.3099,1.465
1.175732846,1.4146,-0.0789,0.3023,1.449
1.178295692,1.4016,-0.0804,0.2913,1.434
